City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
0,makueni boma,-1.8041,37.6203,296.77,45,75,5.79,KE,1696098281
1,zaragoza,41.6561,-0.8773,303.6,32,0,0.45,ES,1696098160
2,alice springs,-23.7,133.8833,289.9,31,22,0.0,AU,1696098281
3,homosassa springs,28.8036,-82.5759,306.06,71,75,3.6,US,1696098281
4,elliot lake,46.3834,-82.6331,294.97,55,48,2.87,CA,1696098281
5,port-aux-francais,-49.35,70.2167,275.37,92,100,9.35,TF,1696098281
6,hadibu,12.65,54.0333,300.34,82,100,0.98,YE,1696098282
7,basco,20.4487,121.9702,301.99,82,100,6.94,PH,1696098282
8,colonia,50.9333,6.95,289.72,76,0,2.06,DE,1696098101
9,georgetown,5.4112,100.3354,300.11,92,20,1.03,MY,1696098282
10,post,33.1909,-101.3782,303.14,40,58,8.3,US,1696098282
11,shache,38.4167,77.2406,291.72,34,100,5.63,CN,1696098282
12,ancud,-41.8697,-73.8203,284.65,72,100,3.08,CL,1696098282
13,vilyuchinsk,52.9306,158.4028,274.3,68,100,0.86,RU,1696098283
14,baoqing,46.3317,132.2111,282.7,90,97,2.67,CN,1696098050
15,adamstown,-25.066,-130.1015,293.68,88,100,11.86,PN,1696098283
16,praia da vitoria,38.7333,-27.0667,296.29,73,20,3.92,PT,1696098283
17,thompson,55.7435,-97.8558,286.24,82,75,3.09,CA,1696098283
18,san julian,21.0167,-102.1667,298.68,31,38,3.05,MX,1696098283
19,grytviken,-54.2811,-36.5092,275.73,90,25,4.74,GS,1696098283
20,ushuaia,-54.8,-68.3,286.96,26,0,2.06,AR,1696098284
21,shihezi,44.3,86.0333,287.75,66,100,4.15,CN,1696098284
22,beipiao,41.7919,120.7792,284.74,34,6,2.07,CN,1696098284
23,bethel,41.3712,-73.414,290.57,86,100,2.06,US,1696098284
24,isafjordur,66.0755,-23.124,280.17,70,75,4.12,IS,1696098284
25,moussoro,13.6408,16.4901,305.65,43,31,4.81,TD,1696098284
26,dickson,36.077,-87.3878,303.69,54,75,2.06,US,1696098284
27,kalmunai,7.4167,81.8167,299.23,84,99,6.75,LK,1696098285
28,waitangi,-43.9535,-176.5597,282.19,56,97,14.42,NZ,1696098285
29,longyearbyen,78.2186,15.6401,270.06,59,75,3.6,SJ,1696098285
30,wailua homesteads,22.0669,-159.378,299.39,86,75,6.17,US,1696098285
31,invercargill,-46.4,168.35,279.27,84,99,2.68,NZ,1696098285
32,the pas,53.8251,-101.2541,286.16,82,100,3.6,CA,1696098285
33,mata-utu,-13.2816,-176.1745,300.2,79,61,8.45,WF,1696098286
34,mount pearl,47.5166,-52.7813,289.67,80,20,5.14,CA,1696098286
35,port mathurin,-19.6833,63.4167,296.24,79,37,11.14,MU,1696098286
36,micheweni,-4.9667,39.8333,298.41,80,8,5.51,TZ,1696098286
37,hermanus,-34.4187,19.2345,287.13,69,8,2.24,ZA,1696098230
38,el granada,37.5027,-122.4694,291.38,86,75,6.69,US,1696098286
39,puerto natales,-51.7236,-72.4875,289.4,36,100,9.77,CL,1696098287
40,hammerfest,70.6634,23.6821,280.4,93,100,3.09,NO,1696098287
41,whitehorse,60.7161,-135.0538,277.49,100,75,2.57,CA,1696098287
42,misratah,32.3754,15.0925,297.85,64,1,6.26,LY,1696098287
43,rockland,41.1668,-74.0496,291.18,89,100,2.51,US,1696098287
44,filingue,14.3521,3.3168,309.86,28,70,5.12,NE,1696098287
45,papatowai,-46.5619,169.4708,280.87,66,97,5.15,NZ,1696098287
46,yellowknife,62.456,-114.3525,280.44,49,75,2.57,CA,1696098288
47,carbonear,47.7332,-53.2148,290.38,79,12,2.18,CA,1696098288
48,olonkinbyen,70.9221,-8.7187,274.28,71,99,5.08,SJ,1696098288
49,kalispell,48.1958,-114.3129,285.46,64,75,7.72,US,1696098288
50,kodiak,57.79,-152.4072,281.88,93,100,9.77,US,1696098288
51,afaahiti,-17.75,-149.2833,299.08,85,41,7.54,PF,1696098288
52,mejit,10.2753,170.8646,299.7,86,100,8.91,MH,1696098288
53,anadyr,64.75,177.4833,271.43,79,20,6.0,RU,1696098031
54,mitu,1.1983,-70.1733,304.97,62,93,0.68,CO,1696098289
55,albany,42.6001,-73.9662,290.87,91,99,0.89,US,1696098289
56,saipan,15.1355,145.701,299.54,89,75,3.6,MP,1696098289
57,vilyuysk,63.7553,121.6247,279.82,83,100,3.58,RU,1696098289
58,olinda,-8.0089,-34.8553,302.0,61,40,6.69,BR,1696098289
59,egilsstadir,65.2653,-14.3948,279.1,87,100,2.57,IS,1696098289
60,jamestown,42.097,-79.2353,297.05,70,100,1.54,US,1696098289
61,port elizabeth,-33.918,25.5701,287.31,78,0,9.26,ZA,1696098039
62,west island,-12.1568,96.8225,298.14,83,75,8.23,CC,1696098290
63,celestun,20.8667,-90.4,304.06,65,100,3.71,MX,1696098290
64,yallahs,17.8748,-76.5624,308.6,64,4,4.49,JM,1696098290
65,vanimo,-2.6741,141.3028,298.65,91,64,2.68,PG,1696098290
66,margate,51.3813,1.3862,290.32,77,77,1.79,GB,1696098290
67,iqaluit,63.7506,-68.5145,275.0,100,100,9.77,CA,1696098290
68,touros,-5.1989,-35.4608,301.86,58,53,8.69,BR,1696098291
69,kapa'a,22.0752,-159.319,300.14,86,75,6.17,US,1696098291
70,le vauclin,14.5452,-60.8388,302.18,89,75,2.06,MQ,1696098291
71,sitka,57.0531,-135.33,283.09,81,100,3.6,US,1696098291
72,ust-nera,64.5667,143.2,269.24,66,25,2.64,RU,1696098291
73,dabou,5.3256,-4.3769,298.83,87,71,3.67,CI,1696098291
74,kangding,30.0513,101.9603,286.84,95,94,1.16,CN,1696098292
75,ribeira grande,38.5167,-28.7,296.37,64,20,4.47,PT,1696098292
76,amga,60.8953,131.9608,270.92,67,75,0.45,RU,1696098292
77,newnham,-41.3833,147.1333,286.68,71,100,4.63,AU,1696098292
78,college,64.8569,-147.8028,276.93,76,40,4.12,US,1696098292
79,kuusamo,65.9667,29.1833,284.17,100,20,0.51,FI,1696098292
80,kloulklubed,7.0419,134.2556,301.38,80,94,6.42,PW,1696098292
81,yeniseysk,58.4497,92.1703,275.9,97,100,4.92,RU,1696098293
82,contamana,-7.3333,-75.0167,307.72,40,100,1.26,PE,1696098293
83,cabedelo,-6.9811,-34.8339,302.52,68,46,7.67,BR,1696098293
84,tolanaro,-25.0319,46.9987,297.19,78,0,7.2,MG,1696098293
85,gwadar,25.1216,62.3254,301.05,54,0,1.94,PK,1696098293
86,enewetak,11.3474,162.3373,301.68,79,95,5.12,MH,1696098293
87,ilulissat,69.2167,-51.1,274.16,64,75,1.54,GL,1696098293
88,bilibino,68.0546,166.4372,266.46,97,100,1.72,RU,1696098293
89,tarinkot,32.6268,65.8733,289.76,21,0,1.22,AF,1696098294
90,chonchi,-42.6128,-73.8092,290.71,57,100,0.7,CL,1696098294
91,ishigaki,24.3448,124.1572,300.22,100,40,4.63,JP,1696098294
92,bikenibeu village,1.3673,173.1241,300.13,89,75,0.0,KI,1696098294
93,olyokminsk,60.3736,120.4264,279.18,68,100,1.84,RU,1696098294
94,edinburgh of the seven seas,-37.0676,-12.3116,283.08,88,96,19.64,SH,1696098294
95,susanville,40.4163,-120.653,284.06,78,100,1.54,US,1696098295
96,galesong,-5.3166,119.3661,296.16,64,33,2.94,ID,1696098295
97,kokpekty,48.75,82.4,284.53,76,99,3.09,KZ,1696098295
98,dhidhdhoo,6.8833,73.1,300.75,77,98,7.41,MV,1696098295
99,ola,59.5833,151.2833,280.05,71,100,2.87,RU,1696098295
100,vila velha,-20.3297,-40.2925,295.12,84,100,2.06,BR,1696098295
101,kuraymah,18.55,31.85,311.67,10,30,4.36,SD,1696098296
102,galliano,29.4422,-90.2992,305.15,58,40,5.66,US,1696098296
103,blackmans bay,-43.0167,147.3167,286.33,68,100,3.38,AU,1696098296
104,ust-tsilma,65.441,52.1498,285.18,90,100,4.05,RU,1696098066
105,tarawa,1.419,172.984,300.2,89,75,0.0,KI,1696098296
106,hithadhoo,-0.6,73.0833,300.38,80,81,6.32,MV,1696098296
107,sao felix do xingu,-6.6447,-51.995,313.43,19,31,0.27,BR,1696098296
108,dikhil,11.5,42.1667,303.87,46,35,2.66,DJ,1696098296
109,san antonio de pale,-1.4014,5.6325,298.26,85,94,7.4,GQ,1696098297
110,cobija,-11.0267,-68.7692,306.25,62,20,1.03,BO,1696098297
111,siyabuswa,-25.1132,29.0445,300.27,19,0,3.37,ZA,1696098297
112,susuman,62.7833,148.1667,269.81,77,43,1.79,RU,1696098297
113,la passe,45.5549,-0.8967,297.28,68,5,2.39,FR,1696098297
114,polyarnyy,69.1989,33.4478,280.68,95,95,3.3,RU,1696098297
115,joao pinheiro,-17.7425,-46.1725,306.57,31,18,2.61,BR,1696098297
116,turuntayevo,52.2,107.6167,277.2,83,65,0.1,RU,1696098298
117,greenville,35.6127,-77.3663,296.24,77,100,2.57,US,1696098298
118,mountain home,43.133,-115.6912,283.86,93,100,5.66,US,1696098298
119,east london,-33.0153,27.9116,287.67,82,40,9.77,ZA,1696098106
120,turtas,58.9417,69.1325,274.02,73,11,1.95,RU,1696098298
121,porto murtinho,-21.6989,-57.8825,303.56,33,97,3.29,BR,1696098298
122,ouahigouya,13.5828,-2.4216,308.73,25,70,2.56,BF,1696098299
123,torghay,49.6339,63.4981,288.4,52,99,2.22,KZ,1696098038
124,avarua,-21.2078,-159.775,298.18,94,75,4.12,CK,1696098299
125,belmonte,-15.8631,-38.8828,298.5,74,67,5.14,BR,1696098299
126,kingston,17.997,-76.7936,308.28,65,20,5.66,JM,1696098299
127,lihue,21.9789,-159.3672,299.73,86,75,6.17,US,1696098299
128,ibshaway,29.358,30.6814,303.39,42,95,8.12,EG,1696098299
129,ati,13.2154,18.3353,298.37,82,70,8.9,TD,1696098299
130,kasempa,-13.4584,25.8338,299.91,34,91,1.96,ZM,1696098300
131,tocopilla,-22.092,-70.1979,294.75,64,59,5.03,CL,1696098300
132,leava,-14.3,-178.1667,299.91,78,84,10.34,WF,1696098300
133,north bend,43.4065,-124.2243,289.91,77,0,7.2,US,1696098300
134,punta arenas,-53.15,-70.9167,284.21,46,0,4.12,CL,1696098008
135,yaren,-0.5472,166.916,301.43,78,93,5.01,NR,1696098300
136,novodvinsk,64.4165,40.8122,286.92,89,93,3.65,RU,1696098301
137,rincon,32.296,-81.2354,301.99,61,75,2.06,US,1696098301
138,liberty,31.8335,-81.5004,301.51,57,0,3.6,US,1696098042
139,road town,18.4167,-64.6167,306.2,74,40,6.69,VG,1696098301
140,pisco,-13.7,-76.2167,293.72,77,52,4.12,PE,1696098301
141,pangody,65.85,74.4859,273.64,75,100,4.44,RU,1696098301
142,christchurch,-43.5333,172.6333,277.82,86,62,1.54,NZ,1696098302
143,luwuk,-0.9516,122.7875,297.19,87,46,2.01,ID,1696098302
144,bhimunipatnam,17.8833,83.4333,300.88,81,100,2.58,IN,1696098302
145,jinka,5.65,36.65,292.41,79,87,1.53,ET,1696098302
146,ciudad lazaro cardenas,17.9583,-102.2,304.55,67,36,3.07,MX,1696098302
147,queenstown,-31.8976,26.8753,285.75,70,79,5.25,ZA,1696098302
148,liberal,37.0431,-100.921,303.73,32,0,7.72,US,1696098302
149,nelson bay,-32.7167,152.15,291.48,84,5,2.24,AU,1696098303
150,rongelap,11.1635,166.8941,301.56,78,92,4.78,MH,1696098303
151,codrington,-38.2667,141.9667,288.34,78,99,8.8,AU,1696098303
152,papao,-17.75,-149.55,299.97,83,20,9.26,PF,1696098303
153,northport,33.229,-87.5772,305.44,44,20,1.54,US,1696098303
154,urengoy,65.9667,78.3667,272.13,77,89,2.48,RU,1696098303
155,aripuana,-9.1667,-60.6333,308.68,39,71,0.63,BR,1696098304
156,carnarvon,-24.8667,113.6333,291.81,75,0,7.44,AU,1696098304
157,port said,31.2565,32.2841,299.89,67,74,3.42,EG,1696098077
158,keetmanshoop,-26.5833,18.1333,298.66,10,0,4.12,NA,1696098304
159,vernon,50.2581,-119.2691,287.38,69,98,2.24,CA,1696098304
160,puerto ayora,-0.7393,-90.3518,301.13,89,99,4.02,EC,1696098305
161,meadow lake,34.8014,-106.5436,301.31,32,6,7.95,US,1696098305
162,kiunga,-6.1219,141.2906,296.13,99,100,1.22,PG,1696098305
163,poshekhon'ye,58.4993,39.1353,289.5,69,100,4.82,RU,1696098305
164,kavieng,-2.5744,150.7967,300.1,77,86,0.51,PG,1696098305
165,sur,22.5667,59.5289,303.35,47,1,1.62,OM,1696098305
166,alupka,44.4167,34.05,292.9,76,81,1.36,UA,1696098306
167,kourou,5.1552,-52.6478,307.18,57,37,4.36,GF,1696098306
168,susice,49.2311,13.5202,289.5,82,87,1.01,CZ,1696098306
169,daira din panah,30.5702,70.9361,298.31,28,0,0.2,PK,1696098306
170,hamilton,39.1834,-84.5333,301.07,59,40,2.57,US,1696098306
171,vredendal,-31.6683,18.5012,286.38,72,47,4.1,ZA,1696098306
172,gao,16.6362,1.637,310.85,16,42,3.75,ML,1696098306
173,aver-o-mar,41.4078,-8.7812,302.17,50,0,2.06,PT,1696098307
174,vorgashor,67.5833,63.95,275.21,92,100,8.3,RU,1696098307
175,stanley,54.868,-1.6985,285.16,93,75,2.57,GB,1696098307
176,noshiro,40.2039,140.0242,292.08,87,79,0.85,JP,1696098307
177,port alfred,-33.5906,26.891,286.58,87,99,2.68,ZA,1696098307
178,cockburn town,21.4612,-71.1419,302.5,79,92,7.98,TC,1696098307
179,naze,28.3667,129.4833,297.66,86,21,2.69,JP,1696098308
180,sola,-13.8833,167.55,297.84,73,95,11.78,VU,1696098308
181,kidal,18.4411,1.4078,308.39,19,33,4.25,ML,1696098308
182,saint-philippe,-21.3585,55.7679,295.92,82,54,5.99,RE,1696098308
183,remire-montjoly,4.9167,-52.2667,307.17,46,0,5.14,GF,1696098308
184,cruzeiro do sul,-29.5128,-51.9853,292.88,81,100,3.55,BR,1696098309
185,nouadhibou,20.931,-17.0347,298.14,65,32,7.72,MR,1696098309
186,mbala,-8.8402,31.3659,297.56,34,72,1.31,ZM,1696098309
187,kapuskasing,49.4169,-82.4331,291.2,77,100,2.57,CA,1696098309
188,kas,36.2018,29.6377,296.2,74,3,5.29,TR,1696098309
189,udachny,66.4167,112.4,275.07,93,100,2.45,RU,1696098309
190,happy valley-goose bay,53.3168,-60.3315,292.32,45,75,5.66,CA,1696098309
191,koz'modem'yansk,56.3367,46.5711,286.19,69,99,3.85,RU,1696098310
192,iskateley,67.6803,53.1512,280.38,90,100,8.49,RU,1696098310
193,quang ngai,15.1167,108.8,298.07,90,24,2.12,VN,1696098310
194,vallenar,-28.5708,-70.7581,296.81,23,0,3.18,CL,1696098310
195,paracuru,-3.41,-39.0306,301.54,59,58,7.66,BR,1696098310
196,gambiran satu,-8.3939,114.1464,293.95,96,94,1.0,ID,1696098310
197,talnakh,69.4865,88.3972,266.6,91,15,1.8,RU,1696098310
198,cooper's town,26.8667,-77.5167,301.52,76,33,0.96,BS,1696098311
199,nova vicosa,-17.8919,-39.3719,297.41,75,98,5.12,BR,1696098311
200,flying fish cove,-10.4217,105.6791,296.97,88,100,3.6,CX,1696098311
201,vicuna,-30.0319,-70.7081,301.91,30,0,3.63,CL,1696098311
202,yreka,41.7354,-122.6345,287.25,76,100,5.14,US,1696098311
203,mahbubabad,17.6167,80.0167,299.05,88,98,0.82,IN,1696098311
204,alpine,32.835,-116.7664,292.01,72,75,4.12,US,1696098311
205,charters towers,-20.1,146.2667,289.71,96,68,3.1,AU,1696098312
206,enshi,30.3,109.4833,293.71,98,100,1.73,CN,1696098312
207,taksimo,56.3444,114.8794,278.7,76,94,0.54,RU,1696098312
208,mount isa,-20.7333,139.5,287.02,51,16,0.0,AU,1696098312
209,ambad,19.6167,75.8,297.82,83,72,2.99,IN,1696098312
210,atafu village,-8.5421,-172.5159,301.81,71,84,4.27,TK,1696098312
211,nagqu,31.5,92.0,277.69,72,100,1.46,CN,1696098312
212,kashmor,28.4333,69.5833,303.89,19,0,2.26,PK,1696098313
213,gadzhiyevo,69.2551,33.3362,280.66,95,96,3.43,RU,1696098313
214,bredasdorp,-34.5322,20.0403,284.53,73,8,2.65,ZA,1696098313
215,marsabit,2.3284,37.9899,298.38,38,16,9.13,KE,1696098313
216,sept-iles,50.2001,-66.3821,289.44,75,75,3.09,CA,1696098313
217,mujiayingzi,42.1167,118.7833,282.37,52,5,2.88,CN,1696098313
218,grants,35.1473,-107.8514,299.28,21,40,7.72,US,1696098313
219,kimbe,-5.5502,150.1429,297.24,90,100,1.39,PG,1696098314
220,salta,-24.7859,-65.4117,294.03,42,75,4.12,AR,1696098314
221,guerrero negro,27.9769,-114.0611,295.12,61,29,6.05,MX,1696098314
222,lebu,-37.6167,-73.65,287.3,71,62,3.97,CL,1696098314
223,jidong,45.2167,131.0833,282.86,90,85,2.05,CN,1696098314
224,banamba,13.55,-7.45,305.74,37,71,4.62,ML,1696098314
225,altai,46.3722,96.2583,276.02,54,18,0.7,MN,1696098315
226,sao vicente,-23.9631,-46.3919,305.25,83,100,5.14,BR,1696098315
227,villa regina,-39.1,-67.0667,293.67,21,0,8.55,AR,1696098315
228,souillac,-20.5167,57.5167,296.36,78,40,5.14,MU,1696098315
229,gobabis,-22.45,18.9667,297.99,10,0,5.16,NA,1696098315
230,san luis,-33.295,-66.3356,295.87,22,0,5.69,AR,1696098316
231,ilheus,-14.7889,-39.0494,299.05,78,20,6.17,BR,1696098316
232,divnoye,45.9089,43.3547,292.24,37,0,3.58,RU,1696098316
233,utrik,11.2278,169.8474,300.24,83,97,4.35,MH,1696098316
234,umm kaddadah,13.6017,26.6876,307.93,30,59,3.56,SD,1696098316
235,dalmatovo,56.26,62.9362,280.62,93,91,2.11,RU,1696098316
236,jiutai,44.1525,125.8328,282.34,73,35,2.13,CN,1696098316
237,qaqortoq,60.7167,-46.0333,276.76,79,80,0.96,GL,1696098316
238,nova sintra,14.8667,-24.7167,297.19,79,41,5.32,CV,1696098317
239,ladario,-19.0047,-57.6017,307.31,43,68,3.6,BR,1696098317
240,nuku'alofa,-21.1333,-175.2,293.34,64,75,2.57,TO,1696098317
241,tazovsky,67.4667,78.7,271.89,75,98,2.28,RU,1696098317
242,castillos,-34.1667,-53.8333,288.41,55,5,3.15,UY,1696098317
243,tamandare,-8.7597,-35.1047,299.93,62,92,4.69,BR,1696098317
244,geraldton,-28.7667,114.6,284.38,93,75,3.09,AU,1696098318
245,crane,31.3974,-102.3501,302.89,38,84,9.6,US,1696098318
246,klaksvik,62.2266,-6.589,281.66,73,97,2.0,FO,1696098318
247,kamareddi,18.3167,78.35,297.23,86,99,0.67,IN,1696098318
248,kone,-21.0595,164.8658,289.96,78,48,2.21,NC,1696098318
249,rolandia,-23.3097,-51.3692,305.1,35,69,2.79,BR,1696098318
250,mahina,-17.5065,-149.489,300.02,74,40,2.06,PF,1696098318
251,aasiaat,68.7098,-52.8699,272.56,84,100,3.8,GL,1696098319
252,katsuura,35.1333,140.3,299.16,84,53,9.87,JP,1696098319
253,nyurba,63.2842,118.3319,281.82,80,100,3.68,RU,1696098319
254,delijan,33.9905,50.6838,294.14,23,4,1.05,IR,1696098319
255,serowe,-22.3833,26.7167,298.83,20,1,1.86,BW,1696098319
256,constantia,44.1833,28.65,292.53,69,1,5.2,RO,1696098071
257,coahuayana de hidalgo,18.7,-103.6583,306.52,59,59,2.52,MX,1696098319
258,orosei,40.3798,9.6929,296.03,74,36,1.29,IT,1696098320
259,bac lieu,9.285,105.7244,298.84,86,90,3.25,VN,1696098320
260,kerikeri,-35.2268,173.9474,279.21,90,6,2.34,NZ,1696098320
261,lagos,6.5833,3.75,302.33,82,50,2.12,NG,1696098178
262,bamboo flat,11.7,92.7167,299.2,94,100,1.03,IN,1696098320
263,tarrafal,15.2833,-23.7667,303.59,79,44,4.75,CV,1696098321
264,keflavik,64.0049,-22.5624,283.39,76,100,10.8,IS,1696098321
265,bethanie,-26.4833,17.15,294.26,12,0,3.9,NA,1696098321
266,beloyarskiy,63.7119,66.6722,275.37,60,100,2.68,RU,1696098321
267,belomorsk,64.5232,34.7668,288.15,88,100,5.49,RU,1696098321
268,roswell,34.0232,-84.3616,302.99,52,75,0.89,US,1696098220
269,kashgar,39.4547,75.9797,288.71,47,20,7.0,CN,1696098321
270,tura,25.5198,90.2201,296.27,93,85,1.47,IN,1696098322
271,hawaiian paradise park,19.5933,-154.9731,297.06,92,100,2.57,US,1696098322
272,guijuelo,40.5576,-5.6707,298.73,31,23,1.61,ES,1696098322
273,nyala,12.05,24.8833,298.54,71,95,5.48,SD,1696098076
274,karratha,-20.7377,116.8463,301.42,25,23,6.03,AU,1696098322
275,taguatinga,-12.3857,-46.5711,313.87,14,76,1.98,BR,1696098322
276,dakhla,23.6848,-15.958,298.16,73,51,8.23,EH,1696098322
277,sisimiut,66.9395,-53.6735,275.26,66,63,1.87,GL,1696098322
278,illizi,26.4833,8.4667,308.04,25,5,8.83,DZ,1696098323
279,margaret river,-33.95,115.0667,287.86,73,89,6.45,AU,1696098323
280,uturoa,-16.7333,-151.4333,299.13,80,22,8.71,PF,1696098323
281,bom jesus,-9.0744,-44.3586,313.69,16,62,2.57,BR,1696098323
282,fale old settlement,-9.3852,-171.2468,301.46,72,93,2.23,TK,1696098323
283,sumter,28.7086,-82.0831,304.31,76,52,4.13,US,1696098323
284,petropavlovsk-kamchatsky,53.0452,158.6483,278.4,80,75,1.0,RU,1696098211
285,tiksi,71.6872,128.8694,271.14,90,100,5.15,RU,1696098324
286,khandyga,62.6667,135.6,271.51,62,22,0.71,RU,1696098324
287,fandriana,-20.2333,47.3833,288.47,93,23,1.25,MG,1696098324
